34333987.87103054,-45888955.54328141,-11554967.672250874,930.0
34277397.70822834,-45739875.882964924,-11462478.174736582,940.0
34220260.926839724,-45590230.8054083,-11369969.878568575,950.0
34162563.83777281,-45440045.14780023,-11277481.31002742,960.0
34104294.17632118,-45289343.826935776,-11185049.650614597,970.0
34045441.0664113,-45138151.82004411,-11092710.753632806,980.0
33985994.98368715,-44986494.145501345,-11000499.161814198,990.0
33925947.71758574,-44834395.843491636,-10908448.125905894,1000.0
33865292.33254952,-44681881.95667766,-10816589.62412814,1010.0
33804023.12851476,-44528977.51093832,-10724954.382423557,1020.0
33742135.60080822,-44375707.49622928,-10633571.895421065,1030.0
33679626.39957785,-44222096.84761935,-10542470.448041499,1040.0
33616493.28887644,-44068170.42655165,-10451677.13767521,1050.0
33552735.105511334,-43913953.002377495,-10361217.896866161,1060.0
33488351.717766948,-43759469.234206125,-10271117.516439177,1070.0
33423343.984100446,-43604743.653111674,-10181399.669011228,1080.0
33357713.711906,-43449800.644735426,-10092086.932829425,1090.0
33291463.616436325,-43294664.43231827,-10003200.815881945,1100.0
33224597.27996532,-43139359.06019553,-9914761.78023021,1110.0
33157119.111269772,-42983908.377783574,-9826789.266513802,1120.0
33089034.305502985,-42828336.024084374,-9739301.71858139,1130.0
33020348.80452803,-42672665.41273158,-9652316.608203549,1140.0
32951069.25777301,-42516919.71759908,-9565850.45982607,1150.0
32881202.98366612,-42361121.85898986,-9479918.875323739,1160.0
32810757.931703422,-42205294.49042082,-9394536.558717396,1170.0
32739742.645197637,-42049459.98601647,-9309717.34081883,1180.0
32668166.224751607,-41893640.42852189,-9225474.20377028,1190.0
32596038.29249612,-41737857.59794303,-9141819.305446912,1200.0
32523368.957127314,-41582132.96082044,-9058764.003693122,1210.0
32450168.779774956,-41426487.660139784,-8976318.880364828,1220.0
32376448.740729026,-41270942.50588101,-8894493.765151985,1230.0
32302220.20704836,-41115517.96620568,-8813297.759157319,1240.0
32227494.901071455,-40960234.15928038,-8732739.258208927,1250.0
32152284.869846296,-40805110.84573224,-8652825.975885946,1260.0
32076602.455492675,-40650167.421730876,-8573564.9662382,1270.0
32000460.266507488,-40495422.91269006,-8494962.64618257,1280.0
31923871.150020614,-40340895.96758004,-8417024.817559429,1290.0
31846848.16500603,-40186604.85384132,-8339756.688835289,1300.0
31769404.55645057,-40032567.45288845,-8263162.896437883,1310.0
31691553.730479814,-39878801.25619198,-8187247.525712162,1320.0
31613309.230438784,-39725323.361925416,-8112014.131486632,1330.0
31534684.713922605,-39572150.47216326,-8037465.758240655,1340.0
31455693.930750497,-39419298.8906152,-7963604.959864706,1350.0
31376350.70187458,-39266784.52088134,-7890433.81900676,1360.0
31296668.89921315,-39114622.86521201,-7817953.965998858,1370.0
31216662.42639672,-38962829.02375576,-7746166.597359039,1380.0
31136345.20041343,-38811417.69427857,-7675072.49386514,1390.0
31055731.13413939,-38660403.17233678,-7604672.038197391,1400.0
30974834.119738042,-38509799.351886034,-7534965.232147992,1410.0
30893668.01291186,-38359619.72630858,-7465951.713396717,1420.0
30812246.61798846,-38209877.38984064,-7397630.77185218,1430.0
30730583.673822664,-38060585.03938196,-7330001.365559295,1440.0
30648692.84049504,-37911754.97666941,-7263062.13617437,1450.0
30566587.68678695,-37763399.11079648,-7196811.424009532,1460.0
30484281.6784117,-37615528.961060815,-7131247.282649115,1470.0
30401788.1669807,-37468155.6601218,-7066367.4931411,1480.0
30319120.379683353,-37321289.9574509,-7002169.5777675435,1490.0
30236291.40965913,-37174942.22305684,-6938650.813397709,1500.0
30153314.207039963,-37029122.451468974,-6875808.244429011,1510.0
30070201.57064109,-36883840.265961654,-6813638.695320565,1520.0
29986966.1402783,-36739104.92300329,-6752138.782724995,1530.0
29903620.38968967,-36594925.316913806,-6691304.927224137,1540.0
29820176.620039865,-36451309.984714784,-6631133.364674918,1550.0
29736646.953985076,-36308267.111156955,-6571620.157171879,1560.0
29653043.33027708,-36165804.533910014,-6512761.203632932,1570.0
29569377.49888499,-36023929.748900205,-6454552.250015214,1580.0
29485661.01661334,-35882649.915781796,-6396988.899168458,1590.0
29401905.24319582,-35741971.863528594,-6340066.620332774,1600.0
29318121.3378439,-35601902.09613258,-6283780.758288678,1610.0
29234320.25623019,-35462446.79839676,-6228126.542166568,1620.0
29150512.747886796,-35323611.84181032,-6173099.093923528,1630.0
29066709.3539989,-35185402.790494174,-6118693.436495274,1640.0
28982920.405574948,-35047824.907205716,-6064904.501630768,1650.0
28899156.021974564,-34910883.1593921,-6011727.13741754,1660.0
28815426.10977618,-34774582.22528172,-5959156.115505543,1670.0
28731740.361966725,-34638926.500004135,-5907186.13803741,1680.0
28648108.257436194,-34503920.101729035,-5855811.844292842,1690.0
28564539.06076039,-34369566.87781551,-5805027.817055117,1700.0
28481041.822255746,-34235870.410963096,-5754828.58870735,1710.0
28397625.378290337,-34102834.02535673,-5705208.647066396,1720.0
28314298.351836152,-33970460.79279805,-5656162.440961897,1730.0
28231069.153247815,-33838753.53881585,-5607684.385568034,1740.0
28147945.98125348,-33707714.84874929,-5559768.867495809,1750.0
28064936.824144512,-33577347.07379725,-5512410.249652736,1760.0
27982049.46115045,-33447652.337028287,-5465602.875877839,1770.0
27899291.463986807,-33318632.539345417,-5419341.075358611,1780.0
27816670.198563434,-33190289.36540081,-5373619.166837376,1790.0
27734192.82684173,-33062624.28945563,-5328431.462613899,1800.0
27651866.308829423,-32935638.581180524,-5283772.272351101,1810.0
27569697.40470232,-32809333.311392806,-5239635.906690486,1820.0
27487692.677042473,-32683709.357726514,-5196016.680684041,1830.0
27405858.493183143,-32558767.410231974,-5152908.917048831,1840.0
27324201.02765091,-32434507.97690176,-5110306.949250847,1850.0
27242726.26469624,-32310931.389120128,-5068205.124423888,1860.0
27161440.000903517,-32188037.807033524,-5026597.806130007,1870.0
27080347.847872846,-32065827.224839643,-4985479.376966797,1880.0
26999455.23496548,-31944299.475993227,-4944844.241027746,1890.0
26918767.412105717,-31823454.23832666,-4904686.8262209445,1900.0
26838289.452632125,-31703291.039083786,-4865001.586451661,1910.0
26758026.256191608,-31583809.25986574,-4825783.003674131,1920.0
26677982.55166981,-31465008.14148736,-4787025.58981755,1930.0
26598162.900152117,-31346886.78874354,-4748723.888591424,1940.0
26518571.69790946,-31229444.17508457,-4710872.477175109,1950.0
26439213.17940375,-31112679.14719983,-4673465.96779608,1960.0
26360091.420307867,-30996590.429509606,-4636499.009201739,1970.0
26281210.34053544,-30881176.628564537,-4599966.288029097,1980.0
26202573.707276147,-30766436.23735269,-4563862.530076545,1990.0
26124185.13803229,-30652367.639514267,-4528182.501481976,2000.0
26046048.10365268,-30538969.11346398,-4492921.009811301,2010.0
25968165.931360357,-30426238.836421512,-4458072.905061156,2020.0
25890541.807770632,-30314174.88835031,-4423633.080579679,2030.0
25813178.78189627,-30202775.255805198,-4389596.473908927,2040.0
25736079.768136945,-30092037.835689414,-4355958.06755247,2050.0
25659247.54925013,-29981960.438921794,-4322712.889671665,2060.0
25582684.779301018,-29872540.794014648,-4289856.01471363,2070.0
25506393.98658891,-29763776.55056337,-4257382.563974459,2080.0
25430377.57654816,-29655665.28264856,-4225287.706100401,2090.0
25354637.83462148,-29548204.492151607,-4193566.657530125,2100.0
25279176.92910391,-29441391.61198479,-4162214.6828808784,2110.0
25203996.913955703,-29335224.009236924,-4131227.095281221,2120.0
25129099.73158267,-29229698.98823573,-4100599.2566530593,2130.0
25054487.21558254,-29124813.793527994,-4070326.577945456,2140.0
24980161.093456205,-29020565.61277881,-4040404.519322604,2150.0
24906122.989282582,-28916951.579591013,-4010828.5903084315,2160.0
24832374.426356245,-28813968.776246276,-3981594.349890031,2170.0
24758916.829786904,-28711614.236368887,-3952697.406581983,2180.0
24685751.529059846,-28609884.947513722,-3924133.418453876,2190.0
24612879.760556933,-28508777.853679672,-3895898.0931227393,2200.0
24540302.67003725,-28408289.857749876,-3867987.1877126247,2210.0
24468021.31507725,-28308417.823860087,-3840396.5087828375,2220.0
24396036.667469732,-28209158.57969663,-3813121.9122268967,2230.0
24324349.615581505,-28110508.918725148,-3786159.303143643,2240.0
24252960.96666944,-28012465.60235177,-3759504.6356823295,2250.0
24181871.449154742,-27915025.36201788,-3733153.912863139,2260.0
24111081.71485528,-27818184.901229896,-3707103.186374616,2270.0
24040592.341176093,-27721940.897525556,-3681348.5563494638,2280.0
23970403.8332579,-27626290.00437794,-3655886.17112004,2290.0
23900516.62608377,-27531228.853038732,-3630712.226954963,2300.0
23830931.08654409,-27436754.054321967,-3605822.967777878,2310.0
23761647.515459962,-27342862.200329684,-3581214.6848697215,2320.0
23692666.149565246,-27249549.866120845,-3556883.716555599,2330.0
23623987.16344744,-27156813.611324772,-3532826.4478773326,2340.0
23555610.67144779,-27064649.981700517,-3509039.310252726,2350.0
23487536.72952089,-26973055.510643408,-3485518.781122517,2360.0
23419765.337054044,-26882026.720640086,-3462261.3835860416,2370.0
23352296.43864691,-26791560.1246733,-3439263.6860263906,2380.0
23285129.92585173,-26701652.22757773,-3416522.3017260022,2390.0
23218265.638874635,-26612299.527348083,-3394033.8884734474,2400.0
23151703.368238334,-26523498.516400646,-3371795.148162313,2410.0
23085442.856406856,-26435245.682789564,-3349802.826382708,2420.0
23019483.7993727,-26347537.51137902,-3328053.7120063193,2430.0
22953825.848206915,-26260370.484972406,-3306544.636765491,2440.0
22888468.6105726,-26173741.08539976,-3285272.474827163,2450.0
22823411.652202405,-26087645.79456449,-3264234.1423620842,2460.0
22758654.498340562,-26002081.09545057,-3243426.597110007,2470.0
22694196.635149907,-25917043.47309121,-3222846.837941304,2480.0
22630037.51108455,-25832529.415500224,-3202491.9044156745,2490.0
22566176.538228724,-25748535.414566934,-3182358.87633821,2500.0
22502613.09360229,-25665057.966915824,-3162444.873313535,2510.0
22439346.520433627,-25582093.574731786,-3142747.0542981587,2520.0
22376376.12940032,-25499638.74655218,-3123262.61715186,2530.0
22313701.199838325,-25417689.998026334,-3103988.7981880084,2540.0
22251320.980920117,-25336243.85264378,-3084922.871723663,2550.0
22189234.6928025,-25255296.842431907,-3066062.1496294066,2560.0
22127441.52774445,-25174845.508623995,-3047403.980879545,2570.0
22065940.65119583,-25094886.402298633,-3028945.7511028014,2580.0
22004731.202857338,-25015416.08499118,-3010684.8821338415,2590.0
21943812.297712352,-24936431.12927827,-2992618.8315659165,2600.0
21883183.027031183,-24857928.11933612,-2974745.0923049375,2610.0
21822842.45934841,-24779903.651473474,-2957061.1921250634,2620.0
21762789.641413692,-24702354.33463992,-2939564.6932262294,2630.0
21703023.599116743,-24625276.79091041,-2922253.191793669,2640.0
21643543.33838696,-24548667.655946665,-2905124.317559704,2650.0
21584347.84606825,-24472523.579436243,-2888175.7333679944,2660.0
21525436.090769585,-24396841.225509968,-2871405.1347403824,2670.0
21466807.023691893,-24321617.273138378,-2854810.249446485,2680.0
21408459.579431668,-24246848.416507944,-2838388.8370762765,2690.0
21350392.67676194,-24172531.3653776,-2822138.688615661,2700.0
21292605.219391067,-24098662.845416345,-2806057.626025278,2710.0
21235096.096699845,-24025239.59852247,-2790143.5018226244,2720.0
21177864.1844575,-23952258.383124992,-2774394.1986674927,2730.0
21120908.345516894,-23879715.974468004,-2758807.62895111,2740.0
21064227.430489678,-23807609.164878394,-2743381.7343887165,2750.0
21007820.27840156,-23735934.764017478,-2728114.4856159166,2760.0
20951685.71732846,-23664689.59911724,-2713003.881788783,2770.0
20895822.565013777,-23593870.515201576,-2698047.9501877986,2780.0
20840229.629467357,-23523474.375293072,-2683244.7458257154,2790.0
20784905.709546532,-23453498.060605835,-2668592.3510593027,2800.0
20729849.595519725,-23383938.47072492,-2654088.8752051964,2810.0
20675060.06961298,-23314792.523772705,-2639732.4541597255,2820.0
20620535.90653993,-23246057.156562738,-2625521.25002281,2830.0
20566275.8740155,-23177729.324741554,-2611453.4507260546,2840.0
20512278.733253878,-23109806.00291875,-2597527.2696648724,2850.0
20458543.239450973,-23042284.184785895,-2583740.9453349225,2860.0
20405068.142252043,-22975160.88322461,-2570092.7409725673,2870.0
20351852.186204482,-22908433.13040414,-2556580.944199659,2880.0
20298894.111196518,-22842097.977868967,-2543203.866672449,2890.0
20246192.652881917,-22776152.49661668,-2529959.8437347636,2900.0
20193746.543091204,-22710593.77716657,-2516847.2340753675,2910.0
20141554.51022968,-22645418.92961923,-2503864.4193895496,2920.0
20089615.27966259,-22580625.08370755,-2491009.804044958,2930.0
20037927.574087832,-22516209.38883937,-2478281.8147515394,2940.0
19986490.11389643,-22452169.01413222,-2465678.9002357908,2950.0
19935301.61752122,-22388501.148440346,-2453199.530919127,2960.0
19884360.801773906,-22325203.000374366,-2440842.19860046,2970.0
19833666.382171027,-22262271.798313852,-2428605.416142825,2980.0
19783217.073248826,-22199704.79041316,-2416487.717164334,2990.0
19733011.588867605,-22137499.24460063,-2404487.6557330266,3000.0
19683048.642505683,-22075652.448571637,-2392603.8060659543,3010.0
19633326.947543304,-22014161.709775567,-2380834.7622322626,3020.0
19583845.21753672,-21953024.355397083,-2369179.1378603615,3030.0
19534602.166482765,-21892237.73233182,-2357635.5658490546,3040.0
19485596.509074185,-21831799.207156826,-2346202.6980826408,3050.0
19436826.960945897,-21771706.166095987,-2334879.20515009,3060.0
19388292.238912567,-21711956.014980506,-2323663.7760679387,3070.0
19339991.061197583,-21652546.179204825,-2312555.1180072427,3080.0
19291922.14765383,-21593474.10367814,-2301551.9560243115,3090.0
19244084.219976332,-21534737.252771597,-2290653.0327952653,3100.0
19196476.001907147,-21476333.110261507,-2279857.10835436,3110.0
19149096.21943259,-21418259.17926871,-2269162.9598361216,3120.0
19101943.600973126,-21360512.982194252,-2258569.3812211268,3130.0
19055016.87756604,-21303092.060651507,-2248075.1830854677,3140.0
19008314.78304117,-21245993.975395046,-2237679.1923538744,3150.0
18961836.054189805,-21189216.30624623,-2227380.2520564236,3160.0
18915579.43092705,-21132756.652015902,-2217177.2210888527,3170.0
18869543.65644783,-21076612.630424064,-2207068.973976232,3180.0
18823727.477376588,-21020781.878016926,-2197054.4006403387,3190.0
18778129.643911026,-20965262.050081346,-2187132.4061703198,3200.0
18732748.909960005,-20910050.820556782,-2177301.9105967768,3210.0
18687584.033275675,-20855145.881944973,-2167561.848669298,3220.0
18642633.775580227,-20800544.945217382,-2157911.169637155,3230.0
18597896.902687162,-20746245.73972058,-2148348.837033417,3240.0
18553372.18461743,-20692246.013079684,-2138873.8284622543,3250.0
18509058.395710513,-20638543.53109994,-2129485.1353894286,3260.0
18464954.314730648,-20585136.07766656,-2120181.7629359104,3270.0
18421058.724968202,-20532021.454642955,-2110962.729674753,3280.0
18377370.414336603,-20479197.481767427,-2101827.067430824,3290.0
18333888.175464645,-20426661.996548425,-2092773.8210837804,3300.0
18290610.805784572,-20374412.854158495,-2083802.0483739227,3310.0
18247537.107615914,-20322447.927326936,-2074910.819711022,3320.0
18204665.88824526,-20270765.106231358,-2066099.2179860994,3330.0
18161995.960002072,-20219362.298388124,-2057366.3383860514,3340.0
18119526.140330706,-20168237.42854184,-2048711.2882111333,3350.0
18077255.251858667,-20117388.438553873,-2040133.186695207,3360.0
18035182.122461334,-20066813.287290137,-2031631.1648288034,3370.0
17993305.585323125,-20016509.95050798,-2023204.3651848547,3380.0
17951624.478995364,-19966476.420742497,-2014851.9417471327,3390.0
17910137.647450816,-19916710.707192153,-2006573.0597413369,3400.0
17868843.9401351,-19867210.835603874,-1998366.8954687752,3410.0
17827742.212014988,-19817974.84815761,-1990232.6361426227,3420.0
17786831.323623773,-19769000.803350482,-1982169.4797267094,3430.0
17746110.14110373,-19720286.77588053,-1974176.6347768009,3440.0
17705577.536245827,-19671830.856530175,-1966253.320284348,3450.0
17665232.386526667,-19623631.152049344,-1958398.7655226775,3460.0
17625073.575142935,-19575685.78503841,-1950612.2098954767,3470.0
17585099.991043203,-19527992.89383097,-1942892.9027877674,3480.0
17545310.528957367,-19480550.632376466,-1935240.103419099,3490.0
17505704.089423683,-19433357.170122754,-1927653.0806990713,3500.0
17466279.578813538,-19386410.691898588,-1920131.1130850501,3510.0
17427035.909354012,-19339709.397796176,-1912673.488442164,3520.0
17387971.99914825,-19293251.50305369,-1905279.5039054416,3530.0
17349086.772193875,-19247035.237937976,-1897948.4657441005,3540.0
17310379.158399273,-19201058.847627234,-1890679.689227961,3550.0
17271848.09359805,-19155320.59209398,-1883472.4984959327,3560.0
17233492.519561563,-19109818.745988116,-1876326.226426553,3570.0
17195311.384009708,-19064551.598520257,-1869240.2145105489,3580.0
17157303.64061988,-19019517.453345258,-1862213.8127253763,3590.0
17119468.249034356,-18974714.628446095,-1855246.3794117384,3600.0
17081804.174865954,-18930141.45601794,-1848337.2811519876,3610.0
17044310.38970222,-18885796.2823527,-1841485.8926504813,3620.0
17006985.871108036,-18841677.46772377,-1834691.5966157317,3630.0
16969829.60262681,-18797783.386271294,-1827953.7836444825,3640.0
16932840.57378023,-18754112.42588774,-1821271.85210751,3650.0
16896017.780066684,-18710662.98810395,-1814645.2080372646,3660.0
16859360.222958375,-18667433.487975586,-1808073.2650172114,3670.0
16822866.90989716,-18624422.353970114,-1801555.4440729544,3680.0
16786536.85428917,-18581628.02785419,-1795091.173565019,3690.0
16750369.07549833,-18539048.964581635,-1788679.8890833054,3700.0
16714362.59883862,-18496683.63218181,-1782321.0333431885,3710.0
16678516.455565408,-18454530.511648666,-1776014.0560832582,3720.0
16642829.682865605,-18412588.09683025,-1769758.413964644,3730.0
16607301.323846918,-18370854.894318778,-1763553.5704718605,3740.0
16571930.42752608,-18329329.423341338,-1757398.9958152585,3750.0
16536716.048816169,-18288010.21565113,-1751294.1668349598,3760.0
16501657.248513052,-18246895.815419342,-1745238.5669062901,3770.0
16466753.09328094,-18205984.779127635,-1739231.6858466957,3780.0
16432002.65563716,-18165275.675461214,-1733273.019824054,3790.0
16397405.0139361,-18124767.085202593,-1727362.0712664928,3800.0
16362959.252352452,-18084457.601125974,-1721498.3487735223,3810.0
16328664.46086366,-18044345.827892233,-1715681.3670285735,3820.0
16294519.735231724,-18004430.38194469,-1709910.6467129663,3830.0
16260524.17698432,-17964709.89140538,-1704185.7144210618,3840.0
16226676.893395307,-17925182.99597215,-1698506.1025768425,3850.0
16192976.99746455,-17885848.346816327,-1692871.3493517768,3860.0
16159423.607897298,-17846704.60648117,-1687280.99858387,3870.0
16126015.849082831,-17807750.448780876,-1681734.5996980444,3880.0
16092752.851072732,-17768984.55870046,-1676231.7076277286,3890.0
16059633.749558548,-17730405.632296193,-1670771.8827376459,3900.0
16026657.685849017,-17692012.376596797,-1665354.6907477807,3910.0
15993823.806846814,-17653803.509505365,-1659979.7026585508,3920.0
15961131.26502489,-17615777.759701964,-1654646.4946770743,3930.0
15928579.218402311,-17577933.86654698,-1649354.6481446698,3940.0
15896166.830519825,-17540270.579985157,-1644103.7494653314,3950.0
15863893.270414943,-17502786.660450343,-1638893.3900354002,3960.0
15831757.712596696,-17465480.878771037,-1633723.166174341,3970.0
15799759.33702011,-17428352.01607653,-1628592.679056421,3980.0
15767897.329060258,-17391398.8637039,-1623501.5346436407,3990.0
15736170.879486104,-17354620.223105635,-1618449.343619531,4000.0
15704579.184434019,-17318014.90575804,-1613435.7213240191,4010.0
15673121.445381004,-17281581.73307033,-1608460.2876893245,4020.0
15641796.869117718,-17245319.536294486,-1603522.6671767682,4030.0
15610604.667721232,-17209227.15643581,-1598622.4887145776,4040.0
15579544.058527587,-17173303.444164194,-1593759.3856366072,4050.0
15548614.264104076,-17137547.259726163,-1588932.9956220873,4060.0
15517814.512221463,-17101957.47285757,-1584142.9606361054,4070.0
15487144.035825875,-17066532.96269708,-1579388.9268712066,4080.0
15456602.073010629,-17031272.61770035,-1574670.5446897205,4090.0
15426187.86698787,-16996175.335554887,-1569987.4685670175,4100.0
15395900.666060088,-16961240.023095686,-1565339.3570355978,4110.0
15365739.723591454,-16926465.596221555,-1560725.8726301007,4120.0
15335704.297979103,-16891850.979812153,-1556146.6818330493,4130.0
15305793.652624268,-16857395.107645728,-1551601.4550214596,4140.0
15276007.05590334,-16823096.922317572,-1547089.8664142322,4150.0
15246343.781138828,-16788955.37515922,-1542611.5940203909,4160.0
15216803.10657026,-16754969.426158251,-1538166.3195879906,4170.0
15187384.315324986,-16721138.04387893,-1533753.7285539433,4180.0
15158086.695388975,-16687460.205383409,-1529373.5099944342,4190.0
15128909.539577521,-16653934.896153709,-1525025.3565761875,4200.0
15099852.145505935,-16620561.11001436,-1520708.9645084254,4210.0
15070913.815560183,-16587337.849055756,-1516424.0334955733,4220.0
15042093.85686754,-16554264.123558141,-1512170.2666906007,4230.0
15013391.581267193,-16521338.951916333,-1507947.3706491403,4240.0
14984806.305280847,-16488561.360565078,-1503755.05528423,4250.0
14956337.350083364,-16455930.383905118,-1499593.0338217542,4260.0
14927984.041473338,-16423445.064229906,-1495461.0227565672,4270.0
14899745.709843772,-16391104.451652978,-1491358.741809206,4280.0
14871621.690152712,-16358907.60403601,-1487285.9138832986,4290.0
14843611.32189393,-16326853.586917503,-1483242.2650235724,4300.0
14815713.949067652,-16294941.473442156,-1479227.5243745036,4310.0
14787928.920151291,-16263170.344290879,-1475241.4241395872,4320.0
14760255.588070283,-16231539.287611403,-1471283.6995411199,4330.0
14732693.310168881,-16200047.398949616,-1467354.0887807347,4340.0
14705241.448181123,-16168693.781181483,-1463452.33300036,4350.0
14677899.368201762,-16137477.544445572,-1459578.17624381,4360.0
14650666.440657295,-16106397.806076284,-1455731.3654189892,4370.0
14623542.04027709,-16075453.690537648,-1451911.6502605584,4380.0
14596525.54606452,-16044644.329357753,-1448118.7832932323,4390.0
14569616.341268264,-16013968.861063784,-1444352.5197955202,4400.0
14542813.813353602,-15983426.43111771,-1440612.6177641079,4410.0
14516117.353973856,-15953016.191852523,-1436898.8378786668,4420.0
14489526.358941907,-15922737.302409094,-1433210.9434671868,4430.0
14463040.228201794,-15892588.928673653,-1429548.7004718594,4440.0
14436658.365800401,-15862570.24321585,-1425911.8774154484,4450.0
14410380.17985929,-15832680.42522736,-1422300.245368071,4460.0
14384205.08254658,-15802918.660461152,-1418713.5779145714,4470.0
14358132.490048995,-15773284.141171256,-1415151.6511222608,4480.0
